ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000232388.1,18.76369594,-0.025464317,0.218784525,-0.116389938,0.907343509,0.999968843
ENSG00000232472.1,18.73083875,-0.112316265,0.234581288,-0.478794649,0.632084723,0.999968843
ENSG00000232573.1,95.94797055,-0.117507274,0.186277151,-0.630819579,0.5281585,0.999968843
ENSG00000232593.2,12.73510384,0.008468349,0.2607587,0.032475807,0.974092609,0.999968843
ENSG00000232626.3,12.78327321,-0.007223316,0.263817909,-0.02737993,0.978156706,0.999968843
ENSG00000232663.2,52.94172786,-0.0835728,0.235833047,-0.354372726,0.723059572,0.999968843
ENSG00000232859.5,31.59924369,0.054933496,0.184470461,0.2977902,0.765863295,0.999968843
ENSG00000232888.3,76.16404323,-0.199998822,0.284119215,-0.703925719,0.481479034,0.999968843
ENSG00000232928.2,11.65702831,-0.008841758,0.272631546,-0.032431161,0.974128212,0.999968843
ENSG00000232956.3,16.80862416,0.015249586,0.229699398,0.066389317,0.947067875,0.999968843
ENSG00000232982.1,22.49794719,0.041326947,0.235026,0.175839896,0.860419725,0.999968843
ENSG00000233123.1,39.50568729,0.258075534,0.628408028,0.410681472,0.681306115,0.999968843
ENSG00000233137.2,57.74944506,0.036504342,0.135689956,0.269027588,0.787908453,0.999968843
ENSG00000233225.2,23.53267074,-0.004232056,0.217663501,-0.019443113,0.984487617,0.999968843
ENSG00000233276.2,75.15839977,-0.060215865,0.206976158,-0.290931407,0.77110378,0.999968843
ENSG00000233426.2,15.3797848,-0.046891364,0.241775567,-0.193945835,0.846218294,0.999968843
ENSG00000233452.1,10.1245871,0.074557302,0.323994604,0.230118964,0.81799933,0.999968843
ENSG00000233639.1,11.45460647,-0.076125035,0.302260001,-0.251852826,0.801154824,0.999968843
ENSG00000233705.2,75.87876958,0.109606605,0.286430229,0.382664236,0.701968736,0.999968843
ENSG00000233762.2,17.90237223,-0.142580579,0.279493758,-0.510138689,0.609954302,0.999968843
ENSG00000233830.2,16.36735218,-0.044507977,0.232048466,-0.191804661,0.84789522,0.999968843
ENSG00000233846.2,11.90269008,-0.024605975,0.271576936,-0.090604067,0.9278072,0.999968843
ENSG00000233927.4,42.04940139,-0.164218787,0.252229198,-0.651069694,0.515001499,0.999968843
ENSG00000233954.4,32.53337096,0.017805587,0.190777863,0.093331514,0.925640196,0.999968843
ENSG00000234009.1,17.41487338,-0.097057914,0.242809507,-0.39972864,0.689356395,0.999968843
ENSG00000234106.3,39.85664889,-0.047140597,0.166498848,-0.283128668,0.777078206,0.999968843
ENSG00000234176.1,57.25300765,0.033252842,0.166379865,0.199860973,0.841589314,0.999968843
ENSG00000234297.2,13.49815447,0.020269713,0.253736699,0.079884832,0.936328854,0.999968843
ENSG00000234456.2,17.06106692,-0.189861588,0.367965522,-0.515976571,0.605870773,0.999968843
ENSG00000234545.3,15.81911169,0.018142537,0.237310251,0.076450709,0.939060528,0.999968843
ENSG00000234594.1,516.6734458,-0.062184033,0.251213022,-0.247535071,0.804494153,0.999968843
ENSG00000234616.4,30.65254459,0.013400202,0.185314625,0.07231055,0.942354769,0.999968843
ENSG00000234645.2,26.07008767,-0.003408067,0.186839139,-0.01824065,0.985446874,0.999968843
ENSG00000234648.1,26.61858305,-0.140925064,0.236530278,-0.595801374,0.551307926,0.999968843
ENSG00000234782.2,47.33133697,-0.197847669,0.266765465,-0.741653979,0.458297009,0.999968843
ENSG00000234825.2,19.35954767,-0.017629767,0.213687274,-0.082502652,0.934247009,0.999968843
ENSG00000234925.2,11.77596384,-0.006083452,0.276698106,-0.021985883,0.982459217,0.999968843
ENSG00000234985.2,20.93176591,-0.191613133,0.275348546,-0.695893025,0.486495826,0.999968843
ENSG00000235084.2,14.19742133,-0.083201734,0.26043196,-0.319475898,0.749365665,0.999968843
ENSG00000235098.4,15.65430299,-0.088439073,0.26567401,-0.332885678,0.739220581,0.999968843
ENSG00000235106.4,87.5255179,0.05467747,0.214062662,0.255427406,0.798393006,0.999968843
ENSG00000235174.1,11.01259987,-0.255723042,0.344989043,-0.741249748,0.458542025,0.999968843
ENSG00000235194.3,26.14258362,0.005733779,0.191642738,0.029919104,0.97613157,0.999968843
ENSG00000235211.2,55.64969402,0.003802289,0.265469135,0.014322903,0.988572368,0.999968843
ENSG00000235217.5,28.13952238,0.061092167,0.197058185,0.310020957,0.75654502,0.999968843
ENSG00000235253.1,12.74134116,-0.159523268,0.33670381,-0.473779218,0.635657356,0.999968843
ENSG00000235297.3,13.32852131,-0.139828021,0.291649687,-0.479438267,0.631626875,0.999968843
ENSG00000235371.1,11.33846596,-0.054774866,0.276173448,-0.198335019,0.842782955,0.999968843
ENSG00000235449.2,69.07143183,-0.045246447,0.140617434,-0.321769826,0.747627075,0.999968843
ENSG00000235477.1,16.02363378,0.035623371,0.237432739,0.150035631,0.880736504,0.999968843
ENSG00000235546.2,16.09944287,-0.005278852,0.241503246,-0.021858307,0.982560983,0.999968843
ENSG00000235547.3,10.25338071,-0.038047755,0.291503053,-0.130522663,0.896152925,0.999968843
ENSG00000235552.4,24.72886529,-0.071035177,0.202256291,-0.351213685,0.725428045,0.999968843
ENSG00000235587.2,109.7539343,-0.022979263,0.134744552,-0.170539457,0.864585907,0.999968843
ENSG00000235597.1,12.9753168,-0.067680387,0.363882638,-0.185995099,0.852448605,0.999968843
ENSG00000235655.2,15.61904001,-0.165240323,0.311803278,-0.529950564,0.596146207,0.999968843
ENSG00000235711.3,13.00723029,0.144320738,0.484592384,0.297818832,0.765841441,0.999968843
ENSG00000235823.1,12.84019253,-0.196753882,0.541476286,-0.363365649,0.716331759,0.999968843
ENSG00000235954.2,11.99197803,-0.041757034,0.27768478,-0.150375666,0.880468239,0.999968843
ENSG00000236232.1,25.24889851,-0.114224783,0.270658781,-0.422025041,0.67300674,0.999968843
ENSG00000236279.2,51.04975685,0.07889704,0.341587871,0.230971432,0.817336996,0.999968843
ENSG00000236287.3,29.05619088,0.010175861,0.178022992,0.057160377,0.954417441,0.999968843
ENSG00000236439.3,12.50922603,-0.296803273,0.371293628,-0.799376156,0.424072332,0.999968843
ENSG00000236480.1,11.24548677,0.003274502,0.283638082,0.011544648,0.990788908,0.999968843
ENSG00000236552.1,71.1569479,-0.224870014,0.291181664,-0.772267081,0.439956258,0.999968843
ENSG00000236609.3,60.06378559,-0.056404114,0.140097169,-0.402607093,0.687237291,0.999968843
ENSG00000236698.1,16.9313627,-0.049993983,0.23404153,-0.213611589,0.830849961,0.999968843
ENSG00000236764.4,73.1920772,-0.017929845,0.133061445,-0.134748613,0.892810636,0.999968843
ENSG00000236814.1,17.81287228,0.014137986,0.223503007,0.063256358,0.949562367,0.999968843
ENSG00000236824.1,37.87658745,-0.175893483,0.221267919,-0.794934413,0.426651655,0.999968843
ENSG00000236901.2,52.73782535,0.110115074,0.314861534,0.349725393,0.726544795,0.999968843
ENSG00000237064.1,10.56037344,-0.031308211,0.286199467,-0.109392974,0.912890807,0.999968843
ENSG00000237077.1,59.05820685,-0.16378345,0.232230761,-0.705261652,0.48064742,0.999968843
ENSG00000237187.3,39.9396926,0.083038992,0.201566691,0.411967826,0.680363006,0.999968843
ENSG00000237190.3,25.66551501,0.081706247,0.205992592,0.396646533,0.691628133,0.999968843
ENSG00000237214.2,10.16156135,-0.17965024,0.325767176,-0.551468205,0.581312757,0.999968843
ENSG00000237406.1,12.32038248,-0.014918934,0.26634655,-0.056013243,0.955331257,0.999968843
ENSG00000237515.6,58.11702441,0.123722573,0.260665087,0.474641903,0.635042234,0.999968843
ENSG00000237517.4,84.91851182,0.093803269,0.277000058,0.338639889,0.73488103,0.999968843
ENSG00000237550.4,19.27151227,-0.140416896,0.262043695,-0.535852984,0.59206016,0.999968843
ENSG00000237676.1,11.90214577,-0.281868066,0.361281904,-0.780188719,0.435279801,0.999968843
ENSG00000237730.1,12.30825681,-0.148536985,0.295244311,-0.503098552,0.614894984,0.999968843
ENSG00000237748.1,13.05391851,-0.090540535,0.259803216,-0.348496588,0.727467276,0.999968843
ENSG00000237765.2,45.43794177,0.004647703,0.164644514,0.028228715,0.977479735,0.999968843
ENSG00000237943.1,14.15227526,-0.235896386,0.595150685,-0.396364134,0.691836421,0.999968843
ENSG00000237949.1,20.75288681,-0.339387067,0.683520817,-0.496527769,0.6195221,0.999968843
ENSG00000238082.1,10.48166517,0.031278779,0.286071728,0.109338939,0.912933663,0.999968843
ENSG00000238227.3,51.97123537,0.049339167,0.217128587,0.227234783,0.820241182,0.999968843
ENSG00000239305.2,33.43206203,-0.067343771,0.206865188,-0.325544244,0.744769203,0.999968843
ENSG00000239306.3,40.64091864,-0.041030905,0.15588451,-0.263213483,0.792386039,0.999968843
ENSG00000239521.2,11.44785828,-0.177247839,0.403709714,-0.439047743,0.660626943,0.999968843
ENSG00000239559.2,11.01868323,-0.215259647,0.35146431,-0.612465167,0.540230037,0.999968843
ENSG00000239672.3,30.22042149,0.018646196,0.195210036,0.095518636,0.923902889,0.999968843
ENSG00000239697.6,36.42820259,-0.025946145,0.193713174,-0.133941046,0.893449193,0.999968843
ENSG00000239900.6,32.13243843,0.01466628,0.169850998,0.086347918,0.931189848,0.999968843
ENSG00000239911.1,22.57060907,0.106125365,0.229539542,0.462340231,0.643837353,0.999968843
ENSG00000240024.1,16.01276131,0.034513803,0.239108932,0.144343429,0.885229286,0.999968843
ENSG00000240036.3,22.55108014,-0.173171279,0.254601629,-0.680165638,0.496399587,0.999968843
ENSG00000240184.2,59.13647904,-0.048408155,0.202525208,-0.239022863,0.811087854,0.999968843
ENSG00000240230.1,12.33577345,0.021294177,0.265803694,0.08011242,0.936147845,0.999968843
ENSG00000240342.2,16.32179556,-0.172384196,0.251326844,-0.685896472,0.492778395,0.999968843
ENSG00000240344.4,14.83465511,-0.040183021,0.244654404,-0.164244011,0.869539056,0.999968843
ENSG00000240376.1,38.77967015,-0.177327263,0.253218535,-0.700293376,0.483744108,0.999968843
ENSG00000240583.6,37.17226056,-0.415608727,1.346144065,-0.308740155,0.757519196,0.999968843
ENSG00000240694.4,419.1504341,0.08642127,0.217917297,0.396578294,0.691678461,0.999968843
ENSG00000240764.2,76.18273677,0.118874356,0.290087459,0.409787986,0.68196148,0.999968843
ENSG00000240771.2,92.22200627,0.06860505,0.227205954,0.301950933,0.762689467,0.999968843
ENSG00000240785.1,13.53198392,-0.081022448,0.259537055,-0.312180656,0.754903233,0.999968843
ENSG00000240809.1,12.04642705,-0.058901574,0.268866923,-0.219073338,0.82659292,0.999968843
ENSG00000240849.6,27.20958425,-0.212728091,0.383915606,-0.554101181,0.579509602,0.999968843
ENSG00000240857.1,14.64721713,0.019306368,0.2485068,0.077689495,0.93807505,0.999968843
ENSG00000241007.1,13.41132471,-0.050340609,0.287433291,-0.175138408,0.860970879,0.999968843
ENSG00000241258.2,35.10993454,0.004637836,0.162342268,0.028568258,0.977208928,0.999968843
ENSG00000241399.2,10.7741765,-0.115593177,0.323993128,-0.356776632,0.721259031,0.999968843
ENSG00000241429.1,19.04123463,-0.198660338,0.324158496,-0.612849396,0.539975926,0.999968843
ENSG00000241468.3,28.04088291,-0.037876135,0.195454641,-0.19378478,0.846344405,0.999968843
ENSG00000241506.1,15.48435557,0.015323816,0.240196369,0.063797034,0.94913184,0.999968843
ENSG00000241553.7,89.27453268,0.004853844,0.115266995,0.042109575,0.966411348,0.999968843
ENSG00000241627.2,10.16981825,0.025789241,0.301180478,0.085627201,0.931762774,0.999968843
ENSG00000241685.4,115.1251116,-0.010547322,0.103523745,-0.101883114,0.918849453,0.999968843
ENSG00000241837.2,46.24036566,-0.010707636,0.147712441,-0.072489738,0.942212172,0.999968843
ENSG00000241839.5,24.73832042,-0.112381367,0.257361775,-0.436666893,0.662352943,0.999968843
ENSG00000241878.5,59.94018972,0.055768721,0.211426318,0.26377379,0.791954232,0.999968843
ENSG00000241932.1,13.15915528,-0.143187787,0.28720057,-0.498563727,0.618086764,0.999968843
ENSG00000241945.3,49.28664083,-0.058733568,0.178333902,-0.329346057,0.741894136,0.999968843
ENSG00000241973.6,525.4215261,0.087623306,0.2703643,0.324093475,0.745867266,0.999968843
ENSG00000242013.4,17.42749732,0.065153638,0.262088411,0.248594122,0.803674756,0.999968843
ENSG00000242071.2,59.53273997,-0.088059656,0.170261278,-0.517203071,0.605014409,0.999968843
ENSG00000242163.1,11.76960684,-0.183907101,0.29845993,-0.616186907,0.537771169,0.999968843
ENSG00000242173.4,143.0751611,0.020156368,0.175154031,0.115077959,0.90838333,0.999968843
ENSG00000242247.6,28.07075145,-0.047149517,0.193361204,-0.243841661,0.807353453,0.999968843
ENSG00000242259.3,47.3955992,0.018317276,0.144225777,0.127004176,0.898937093,0.999968843
ENSG00000242265.1,237.3579447,0.020495093,0.106320081,0.192767851,0.847140783,0.999968843
ENSG00000242299.1,48.94660332,-0.180989669,0.296844721,-0.609711597,0.542052871,0.999968843
ENSG00000242372.2,40.64654702,-0.024246234,0.154690391,-0.156740401,0.875449445,0.999968843
ENSG00000242411.2,17.66976307,-0.161168641,0.298136913,-0.540586,0.58879297,0.999968843
ENSG00000242419.1,14.90805715,0.11202422,0.302497744,0.37033076,0.711136057,0.999968843
ENSG00000242456.1,385.9268089,-0.020420178,0.200745362,-0.101721794,0.918977503,0.999968843
ENSG00000242485.1,53.47111907,-0.029237701,0.141417771,-0.206747006,0.836207445,0.999968843
ENSG00000242498.3,15.58815583,-0.074470297,0.269984303,-0.275831952,0.782677141,0.999968843
ENSG00000242732.2,55.46114225,0.079263539,0.203179995,0.390114877,0.696451602,0.999968843
ENSG00000242802.2,23.07122786,-0.001529393,0.203907066,-0.007500442,0.994015569,0.999968843
ENSG00000242808.2,259.230463,-0.341578559,0.722496593,-0.472775321,0.636373483,0.999968843
ENSG00000242849.2,28.12683064,0.029632566,0.208068755,0.142417185,0.886750489,0.999968843
ENSG00000243147.3,35.77385594,-0.011993168,0.17211948,-0.069679319,0.944448903,0.999968843
ENSG00000243156.3,53.02376718,-0.088959411,0.220322136,-0.403769736,0.686382053,0.999968843
ENSG00000243232.3,34.30057842,0.10059392,0.291367839,0.345247163,0.729908565,0.999968843
ENSG00000243279.2,52.67744959,-0.04022049,0.135878093,-0.29600423,0.767226851,0.999968843
ENSG00000243317.3,28.18944781,-0.103518148,0.219919314,-0.470709672,0.637848077,0.999968843
ENSG00000243335.4,51.19898256,-0.101220938,0.236449351,-0.428087189,0.668587643,0.999968843
ENSG00000243444.3,62.45316275,-0.028456591,0.282185518,-0.100843554,0.919674652,0.999968843
ENSG00000243477.1,20.99428977,0.043973853,0.223173317,0.197039028,0.843796997,0.999968843
ENSG00000243547.1,29.38754036,-0.058862221,0.184704789,-0.318682702,0.749967133,0.999968843
ENSG00000243701.1,11.84545485,-0.082246035,0.304008819,-0.270538318,0.786746142,0.999968843
ENSG00000243802.2,19.6099014,-0.182977216,0.288275991,-0.634729295,0.525604984,0.999968843
ENSG00000243927.1,26.41355258,0.040659572,0.204230929,0.199086262,0.842195267,0.999968843
ENSG00000243943.4,35.72490611,0.008139625,0.162135478,0.050202615,0.959960928,0.999968843
ENSG00000244005.7,53.74681761,0.020167126,0.14368294,0.140358529,0.888376723,0.999968843
ENSG00000244038.4,81.93574188,-0.013788633,0.118624913,-0.116237248,0.907464517,0.999968843
ENSG00000244045.5,10.19140541,-0.017439221,0.29026269,-0.060080823,0.952091263,0.999968843
ENSG00000244187.2,44.04046256,-0.026601147,0.152116505,-0.174873511,0.861179025,0.999968843
ENSG00000244242.1,27.33979828,0.028713775,0.282483382,0.101647662,0.919036346,0.999968843
ENSG00000244274.3,15.72470141,-0.334207834,0.658935299,-0.507193703,0.612018913,0.999968843
ENSG00000244313.2,26.23091634,-0.118110098,0.218859282,-0.539662274,0.589429962,0.999968843
ENSG00000244405.3,130.8917064,0.07567689,0.190094435,0.398101556,0.690555327,0.999968843
ENSG00000244462.3,49.36125921,-0.011035928,0.145196368,-0.076006914,0.939413597,0.999968843
ENSG00000244485.1,14.10975399,-0.187871283,0.310356955,-0.605339367,0.54495353,0.999968843
ENSG00000244567.1,19.47159914,0.008877926,0.223428605,0.039734958,0.968304431,0.999968843
ENSG00000244734.1,28.36292869,0.452250828,0.384247489,1.176977965,0.239204301,0.999968843
ENSG00000244754.4,40.68330034,-0.059908236,0.225411374,-0.265772908,0.790414109,0.999968843
ENSG00000245060.2,15.95129625,-0.128474691,0.353872003,-0.363054128,0.716564451,0.999968843
ENSG00000245526.3,35.74889295,-0.01833344,0.174587219,-0.105010208,0.916367709,0.999968843
ENSG00000245532.3,30.20858439,-0.362034302,0.517057584,-0.700181784,0.483813786,0.999968843
ENSG00000245573.3,10.30398374,-0.245201912,0.469163413,-0.522636473,0.601227254,0.999968843
ENSG00000245680.5,12.88456356,0.011193046,0.262012053,0.042719583,0.965925069,0.999968843
ENSG00000245910.3,35.77748373,-0.151526187,0.261616955,-0.579191004,0.5624603,0.999968843
ENSG00000245937.2,30.97125631,-0.007703813,0.176459973,-0.043657564,0.965177366,0.999968843
ENSG00000246705.3,10.48835238,-0.287735911,0.527573423,-0.545395007,0.585481874,0.999968843
ENSG00000247077.2,15.06554521,0.054799578,0.250831265,0.21847188,0.827061466,0.999968843
ENSG00000247556.2,276.7170042,0.055315006,0.133513399,0.414303031,0.678652195,0.999968843
ENSG00000247596.3,29.21012328,0.020105768,0.203124924,0.098982278,0.921152341,0.999968843
ENSG00000247627.2,532.1182659,-0.055393567,0.16394494,-0.337879087,0.735454308,0.999968843
ENSG00000247828.2,11.10204511,0.040319397,0.281233827,0.143366099,0.886001055,0.999968843
ENSG00000247903.1,12.2754412,-0.034898147,0.272082455,-0.12826313,0.897940742,0.999968843
ENSG00000248008.2,13.67342329,0.03984919,0.271221225,0.146925043,0.883191185,0.999968843
ENSG00000248485.1,67.43718902,-0.045341608,0.377712003,-0.120042804,0.90444924,0.999968843
ENSG00000248487.4,38.78543411,0.030047073,0.167061989,0.179855832,0.857265751,0.999968843
ENSG00000248522.1,15.04761681,-0.020966738,0.240968762,-0.087010189,0.930663413,0.999968843
ENSG00000248565.2,15.03168882,-0.128900996,0.261809444,-0.492346623,0.622474326,0.999968843
ENSG00000248626.1,24.25145675,-0.009506461,0.199066659,-0.047755162,0.961911371,0.999968843
ENSG00000248905.4,32.48361837,0.117807824,0.372534614,0.31623323,0.751825487,0.999968843
ENSG00000248923.1,193.4699419,-0.067604188,0.192557941,-0.351084914,0.725524645,0.999968843
ENSG00000249119.1,57.67188053,-0.047808179,0.209455926,-0.228249348,0.819452399,0.999968843
ENSG00000249212.1,25.89293472,-0.021462878,0.199294891,-0.107694069,0.914238375,0.999968843
ENSG00000249242.2,31.13071205,0.054514943,0.21776835,0.250334557,0.802328634,0.999968843
ENSG00000249353.2,16.14523559,-0.034612652,0.235162401,-0.147186165,0.88298508,0.999968843
ENSG00000249436.1,16.23495643,0.1044297,0.278856446,0.374492688,0.708037795,0.999968843
ENSG00000249673.1,14.97339143,-0.006731969,0.244878806,-0.027491022,0.978068101,0.999968843
ENSG00000249780.1,134.2481693,-0.099677004,0.2717158,-0.36684287,0.713736228,0.999968843
ENSG00000249853.3,20.76865567,-0.079310201,0.410740503,-0.193090774,0.846887878,0.999968843
ENSG00000249896.1,11.34644133,0.127571658,0.330117975,0.38644263,0.699168883,0.999968843
